HOUSEID	AVGVEHS	CENSUS_D	CENSUS_R	DRVRCNTC	HHCHILD	HHCOMP	HHINCOME	HHR_SEX	HHSIZEC	LIF_CYC	POORC	TOTCOST	TOTGALS	TOTMILES	URBRUR
014358203	2	5	3	2	2	1	7	2	4	06	3	1259.138273	975.8863024	23660.70495	1
014358342	4	4	2	1	6	0	6	1	1	01	3	3051.323409	2252.461192	48525.29953	2
014358593	2	3	2	2	9	0	8	1	2	10	3	789.7245308	589.0367043	13588.27781	1
014358641	1	1	1	1	2	1	5	1	2	05	3	1062.085293	782.0508884	13130.02686	1
014359031	2	8	4	2	9	0	7	2	2	10	3	735.0129945	544.5760254	11770.29239	1
014359077	2	4	2	2	1	1	9	1	4	04	3	3874.088661	3046.925635	58253.92207	1
014359451	0.265753425	2	1	1	2	1	6	1	4	06	3	241.08619	182.9380624	3200.882502	1
014359741	1	1	1	1	5	0	5	1	1	01	3	401.6599515	295.771125	6707.68355	2
014359787	1	6	3	1	6	0	6	1	1	01	3	835.2062491	664.2750253	24556.26388	1
014359862	2	6	3	1	6	0	4	2	1	02	3	1300.843763	1033.950117	16846.91849	1
014359947	3.950684932	7	3	3	8	0	8	1	3	10	3	2732.066656	2175.04346	38386.48841	1
014360055	0.619178082	1	1	2	9	0	2	2	2	10	1	597.6242328	436.4588157	9542.901182	1
014360336	1	3	2	1	9	0	4	1	2	10	3	556.2430998	433.801961	8592.554921	2
014360475	2.950684932	5	3	2	9	0	7	1	2	10	3	928.8764042	764.4278113	12688.16694	1
014360671	2	9	4	2	8	0	8	1	2	02	3	1103.55483	768.9645074	17072.54745	1
014360877	3	4	2	2	8	0	9	2	2	02	3	2823.991696	2221.411672	43478.74023	1
014360907	1	4	2	2	9	0	5	2	2	10	3	425.0903247	302.2470975	6403.90886	1
014361258	1.452054795	4	2	2	8	0	9	1	2	02	3	636.8879346	480.186923	7576.204663	1
014361511	4.169863014	9	4	2	9	0	7	2	2	10	3	3466.384974	2432.063273	36125.5106	1
014361753	2.161643836	8	4	2	8	0	2	2	2	10	1	1008.461317	747.237475	13273.88366	1
014362152	0	5	3	0	2	1	4	2	2	05	2	0	0	0	1
014362871	1	9	4	1	6	0	4	1	1	09	3	1428.116771	978.036088	10731.93322	1
014363092	3	4	2	2	8	0	9	2	2	02	3	1510.114133	1151.394342	26147.95445	2
014363412	2.224657534	7	3	2	9	0	7	1	2	10	3	3031.774195	2359.924853	35089.62914	2
014363654	1	6	3	2	1	1	7	1	4	04	3	1336.734626	1042.834463	14408.72956	1
014363690	1	5	3	2	7	0	7	1	2	02	3	670.9594631	552.0937739	12208.59576	1
014363953	0	3	2	0	5	0	-9	2	1	01	-9	0	0	0	1
014364192	0	9	4	2	8	0	3	2	2	02	2	0	0	0	1
014364437	1.616438356	5	3	1	5	0	6	1	1	01	3	2057.028389	1516.115901	23793.41954	1
014364606	2	2	1	2	9	0	7	1	2	10	3	484.0779365	367.2567342	8756.345966	1
014364914	1.704109589	7	3	2	8	0	6	2	2	02	3	1911.767565	1488.113197	30633.82591	1
014365528	0.863013699	9	4	2	1	1	6	1	3	04	3	1637.724381	1140.624078	25648.08179	1
014365827	1	4	2	1	6	0	3	2	1	01	2	115.5843584	88.18520019	1541.388681	1
014366057	2	1	1	2	2	1	9	2	4	06	3	2241.98888	1594.363874	32100.51781	1
014366244	3	8	4	2	9	0	9	1	2	02	3	2671.20094	1964.763396	32203.53325	1
014366431	3	3	2	2	8	0	6	1	2	10	3	4965.581391	3703.392581	93164.19714	2
014366495	3	9	4	3	9	0	7	2	3	02	3	1029.045406	719.3235546	14491.11712	1
014366767	2	1	1	2	2	1	7	2	4	04	3	2791.529155	2055.945229	39669.69008	2
014367193	2	4	2	2	9	0	2	2	2	10	1	1126.377958	829.2933299	13177.54633	2
014367287	2	5	3	2	1	1	8	1	4	04	3	1317.887347	1153.694641	24573.67326	1
014367568	3	4	2	2	9	0	9	1	2	10	3	2331.59245	1716.533902	31299.48249	2
014369142	4	5	3	2	9	0	6	1	2	10	3	689.2329754	547.6645691	9432.824427	2
014369357	1	9	4	1	5	0	-9	1	1	01	-9	785.4890959	547.1852755	15125.17503	1
014370607	1	4	2	1	5	0	5	2	1	01	3	777.1499908	611.3708677	11547.68309	2
014370858	2	3	2	2	8	0	7	2	2	02	3	1678.356611	1198.353048	28617.29991	1
014371501	2	2	1	2	8	0	8	1	2	02	3	704.6812171	551.864134	10259.51105	1
014372311	2.232876712	7	3	3	3	1	6	2	3	08	3	1811.284256	1388.395149	27670.75345	2
014373055	1	2	1	1	5	0	9	1	1	01	3	449.3322351	351.883165	6206.935094	1
014374025	1.698630137	5	3	2	1	1	8	2	3	04	3	1486.605963	1223.162372	22436.81011	1
014374043	4.290410959	9	4	2	8	0	9	1	3	10	3	4856.379499	3397.106158	71910.30253	1
014374605	2	3	2	1	9	0	1	2	2	10	1	516.7708917	403.0639097	6183.823499	1
014374650	2	8	4	1	4	0	8	1	1	01	3	997.9263827	717.3854343	18841.1975	1
014374771	3	5	3	2	2	1	8	1	3	06	3	2384.411504	1871.69944	43922.07722	2
014375321	2	5	3	2	2	1	9	2	4	06	3	2518.312213	2204.215064	42449.39997	1
014375518	1	9	4	1	9	0	8	1	2	10	3	531.9695667	370.7588453	6668.091668	1
014375545	2	5	3	2	8	0	9	1	2	02	3	2286.981447	1685.575802	42021.00771	2
014375796	2	9	4	2	3	1	6	1	6	06	2	619.190682	432.2160698	11404.27703	1
014376597	2	4	2	2	8	0	6	2	2	10	3	1412.493984	1011.085731	30127.93656	2
014377473	4	9	4	3	3	1	8	1	4	06	3	1555.541986	1065.314989	18277.93622	2
014377688	1	8	4	1	4	0	-9	1	1	01	-9	462.4494912	342.5576711	8356.332243	1
014377718	3	8	4	2	9	0	4	2	2	10	3	1483.338536	1066.454938	20485.5636	1
014377754	2.293150685	4	2	2	8	0	9	1	2	02	3	3255.74611	2330.454195	40832.42911	2
014377978	3	6	3	2	7	0	8	2	2	02	3	4540.543317	3608.426396	77533.84039	2
014377987	2.416438356	9	4	2	3	1	7	1	4	04	3	1515.366663	1055.721608	17163.33514	2
014378247	1	5	3	1	9	0	3	1	2	10	2	460.5422524	379.0108585	8558.066474	1
014379093	0	2	1	1	9	0	3	2	2	10	2	0	0	0	1
014379226	2	3	2	1	5	0	5	1	1	01	3	787.8763829	562.5677163	8612.900571	1
014379392	2.369863014	3	2	2	9	0	6	2	2	10	3	1370.641984	977.0891351	17759.40287	1
014379440	0.868493151	5	3	1	2	1	3	2	4	06	1	652.0986507	536.5859728	9922.195919	1
014379646	2	1	1	1	1	1	6	1	2	05	3	2057.984925	1485.571857	36822.85719	2
014380286	2	5	3	2	2	1	8	2	4	06	3	1985.767648	1539.050973	27228.74974	2
014380558	2	3	2	2	9	0	8	1	2	10	3	1217.35432	869.2413604	13498.42991	2
014381425	0	6	3	0	6	0	-9	2	1	09	-9	0	0	0	1
014381658	1	9	4	1	6	0	7	2	1	01	3	408.6915372	284.913535	4972.016955	1
014381939	3	5	3	2	2	1	7	2	3	05	3	1994.63939	1577.005578	42049.97853	1
014382187	1.536986301	2	1	2	9	0	7	1	2	02	3	377.3350515	295.4056099	5345.523436	1
014382196	4.243835616	9	4	3	2	1	8	1	6	06	3	3807.019024	2667.44387	47648.00902	1
014382208	1	3	2	1	5	0	5	1	1	01	3	2.653955707	1.973809025	29	1
014382404	2	4	2	2	8	0	9	2	2	02	3	1074.032906	768.8424272	15084.1242	1
014382431	1	3	2	2	2	1	4	2	3	05	2	712.7612444	539.4526867	13200.18156	1
014382477	2.931506849	4	2	3	3	1	6	1	4	06	3	3357.001244	2640.38039	68211.18721	2
014383157	3	5	3	3	8	0	9	1	3	08	3	875.0087464	720.3568332	13887.35709	1
014383401	2	5	3	2	9	0	6	2	2	10	3	564.4926123	494.4389843	8824.916164	1
014383670	2	3	2	2	8	0	8	2	2	02	3	1535.005552	1096.002097	27468.85383	1
014383700	1	5	3	1	4	0	7	1	1	01	3	798.4016616	656.9369794	13402.17127	1
014384378	2	7	3	2	8	0	7	2	2	02	3	2023.624416	1610.828555	25654.10147	1
014384583	2	7	3	2	8	0	8	2	2	10	3	3155.135924	2511.278898	42636.16632	2
014384837	2	3	2	2	7	0	8	1	2	02	3	1292.566701	978.2773461	26560.76452	1
014385254	2	5	3	3	3	1	4	2	5	04	1	1347.511197	1032.03484	21007.32524	2
014385375	0.78630137	5	3	1	1	1	1	2	5	04	1	1032.577577	800.2207281	15373.754	2
014385599	1	3	2	1	6	0	6	2	1	09	3	264.7442001	206.4868211	3736.295625	1
014385722	2	2	1	2	1	1	9	2	3	04	3	1318.000041	1032.05413	30154.89714	1
014385870	2	3	2	2	2	1	8	2	4	06	3	2492.417158	1858.928943	29595.06757	2
014385991	0	5	3	3	2	1	6	2	5	06	2	0	0	0	1
014386297	2	3	2	2	2	1	7	1	4	04	3	269.8676801	201.2921741	5475.129497	2
014386569	2.698630137	2	1	3	1	1	7	1	5	04	3	1879.673912	1426.322931	29018.6242	2
014387735	0.616438356	8	4	2	9	0	2	2	2	10	1	207.8920407	142.7203788	1994.64034	1
014388134	3	4	2	1	5	0	6	1	1	01	3	840.8130404	660.8605425	7701.5623	1
014388200	2.621917808	8	4	2	1	1	8	2	4	04	3	2745.031496	1957.319594	29818.44813	1
014388394	1	8	4	2	9	0	6	1	3	02	3	300.1286601	222.3977637	4623.871616	1
014388648	2	3	2	3	9	0	3	1	3	10	1	1520.539841	1085.689848	21727.76335	1
014389131	2	5	3	2	7	0	8	1	2	02	3	695.43521	572.4911823	11019.12853	1
014389421	2	4	2	2	9	0	6	1	2	10	3	235.2496318	177.3060776	3168.039901	1
014389467	2.616438356	3	2	2	9	0	9	1	2	02	3	1135.813921	885.8154007	17246.63375	1
014389690	1	2	1	2	1	1	5	2	4	04	2	474.7283635	371.7461501	10743.92256	1
014389805	1.306849315	3	2	2	2	1	7	1	4	06	3	823.2690096	642.0501161	10740.98096	2
014390623	2.704109589	7	3	2	2	1	8	1	4	06	3	1940.250584	1566.314672	28781.02919	2
014390669	2	3	2	2	2	1	7	2	5	06	3	2955.755701	2237.008969	39351.18288	1
014390856	0	5	3	0	6	0	1	2	1	09	1	0	0	0	1
014391228	3.290410959	5	3	4	8	0	9	1	4	10	3	2119.912816	1744.342288	40824.43558	1
014391385	2	4	2	2	1	1	7	1	4	04	3	1100.544696	829.7161876	19643.16686	1
014391590	4	6	3	4	8	0	9	2	4	02	3	4415.815793	3512.279552	73011.77556	1
014391620	1	9	4	1	9	0	7	1	2	10	3	391.9055557	273.220997	4798.102545	1
014393044	1.452054795	8	4	2	8	0	2	2	2	02	1	621.1661884	439.1877267	5821.585954	2
014393277	3	5	3	2	8	0	8	2	2	02	3	1038.735412	784.3948462	11754.08183	1
014393428	2	5	3	2	1	1	7	2	3	04	3	1408.578956	1233.07135	25103.35756	2
014393978	2	9	4	0	4	0	3	1	1	01	2	1910.305009	1500.026646	33401.49666	1
014394144	2	3	2	2	7	0	9	1	2	02	3	934.8429864	707.5692274	15106.39841	1
014394274	1	3	2	1	5	0	5	1	1	01	3	196.7086558	148.916347	2136.716393	1
014394377	1.457534247	4	2	2	2	1	9	1	3	06	3	1099.559766	787.1041057	12322.71633	1
014394416	1	9	4	1	9	0	8	1	2	10	3	559.0419681	389.6080325	7099.650532	1
014394489	4	2	1	2	8	0	8	1	2	10	3	3152.958803	2312.440199	35993.06939	2
014394845	1	5	3	1	9	0	1	2	2	10	1	221.470561	173.784133	2855.962716	1
014395141	2	3	2	2	2	1	-9	2	4	04	-9	2729.502804	1948.831039	45511.93883	1
014395646	2.37260274	6	3	2	7	0	7	2	2	02	3	3361.532417	2673.630345	51653.00114	2
014395691	2	9	4	2	2	1	6	2	6	04	2	869.7979874	595.5675843	6461.682649	2
014395909	2	9	4	3	2	1	-9	1	4	06	-9	2012.701225	1404.852314	29603.72294	1
014395918	1.863013699	9	4	2	2	1	8	1	5	06	3	3994.978255	2782.632595	40154.04213	1
014395927	2	1	1	2	2	1	9	1	5	04	3	1299.544717	956.9333806	16152.79905	1
014396858	1	9	4	1	6	0	6	2	1	09	3	6.244224869	4.340867358	41	1
014396951	1	4	2	1	5	0	8	2	1	01	3	1253.396256	897.1751258	20202.84587	1
014397051	2	2	1	2	8	0	8	1	2	02	3	1582.042268	1238.830439	25066.77795	2
014397323	1	9	4	1	1	1	3	2	4	04	1	1741.899375	1213.131548	36232.36617	1
014397396	2	1	1	2	2	1	7	2	5	04	3	771.3140394	543.7285812	9814.153509	1
014397686	1	9	4	1	2	1	7	2	2	05	3	1226.436464	854.2586906	20762.64885	1
014398740	1	8	4	1	2	1	-9	2	2	05	-9	491.7944914	361.750431	9421.89063	1
014398759	2	9	4	2	9	0	9	1	2	10	3	1411.941652	983.8504094	18382.37622	1
014399224	2	3	2	2	8	0	9	2	2	02	3	568.548433	424.0804217	10167.87407	1
014399420	1	9	4	1	6	0	-9	2	1	09	-9	59.76371808	40.82422189	548.3940287	1
014399457	1	6	3	1	6	0	3	1	1	09	2	150.6569233	117.6497677	2553.053606	1
014399541	1.780821918	9	4	2	9	0	7	1	2	10	3	774.4839904	530.4191496	11070.54944	1
014399710	1	2	1	1	1	1	3	2	3	04	1	1060.072805	830.0720055	20220.04123	1
014399765	2	2	1	2	1	1	7	2	3	06	3	1900.745798	1477.929446	21292.3103	1
014399886	2.621917808	5	3	2	2	1	9	2	4	04	3	3879.216509	3057.010173	47971.36953	1
014400157	4	9	4	2	9	0	4	1	2	02	2	3678.570038	2612.899574	23908.02609	1
014401181	3	9	4	2	2	1	7	1	4	06	3	3854.903675	2639.96037	42077.04719	2
014401266	1	4	2	2	9	0	6	2	2	10	3	781.1437532	559.1592827	10931.73835	2
014401480	2	1	1	2	8	0	6	2	2	02	3	1184.960536	872.5410394	20713.76648	2
014401622	1.868493151	3	2	2	1	1	9	2	4	04	3	2355.481674	1756.79831	28429.93497	1
014401891	2	5	3	2	8	0	9	1	2	10	3	621.3410706	456.5101057	11325.7165	1
014402535	1	1	1	1	5	0	2	1	1	01	1	567.8459879	414.7289467	9085.99997	1
014402816	3	7	3	2	9	0	9	1	2	10	3	1440.780435	1121.649736	21958.26367	1
014403073	1	9	4	2	7	0	6	2	2	02	3	552.281112	385.8891159	9625.37988	1
014403224	0	2	1	0	6	0	-9	2	1	01	-9	0	0	0	1
014403493	2	5	3	2	8	0	9	1	2	02	3	1631.739801	1342.640569	23582.17584	1
014403813	2	5	3	1	6	0	9	1	1	09	3	1716.885844	1412.621576	30571.26329	1
014403934	1.863013699	3	2	3	3	1	9	2	3	08	3	2297.086956	1640.095069	39272.40152	1
014403961	5	2	1	4	1	1	9	2	5	04	3	3248.50603	2543.812928	52803.66691	1
014404137	1	3	2	2	9	0	4	1	2	10	3	585.6572005	443.2659109	9418.928138	2
014404285	0.210958904	2	1	1	5	0	-9	1	1	01	-9	255.4063319	199.9953302	3145.203908	1
014404584	1	3	2	1	6	0	4	2	1	01	3	797.7350666	594.9750924	17368.32113	1
014404829	2	7	3	2	9	0	4	1	2	10	3	1257.174605	1000.867285	17840.16982	2
014406494	1.208219178	6	3	2	1	1	7	2	3	04	3	781.9401664	610.0897154	12197.78041	2
014406551	2	4	2	1	4	0	9	2	1	01	3	1173.493734	923.3124353	18343.53783	1
014407165	2.536986301	5	3	2	2	1	5	1	6	04	1	1615.899184	1252.55486	22959.3088	2
014407174	2	5	3	2	1	1	9	2	4	04	3	1790.993264	1567.792655	28370.01162	2
014407446	1.621917808	3	2	2	9	0	7	1	2	10	3	726.707382	541.6488783	9634.912977	2
014408331	4	5	3	2	8	0	8	2	2	10	3	2114.925635	1658.334947	29577.02689	2
014408724	3	9	4	4	7	0	9	1	4	02	3	6676.229517	4659.849323	90759.14357	1
014408779	1	4	2	1	5	0	6	1	1	01	3	453.2487738	318.4177968	6864.899771	2
014409084	1.98630137	6	3	1	4	0	6	1	1	01	3	1676.037938	1292.412252	26385.46007	1
014409093	1	3	2	1	6	0	5	2	1	01	3	407.3019561	317.6539894	6464.020905	1
014410183	3	5	3	3	1	1	9	2	4	04	3	2044.213137	1584.442832	35322.44746	1
014410370	1	8	4	1	3	1	5	2	5	06	2	1425.050123	1055.277713	20544.66758	1
014410473	1	5	3	2	9	0	8	1	2	10	3	583.1591759	479.9023658	9268.968301	1
014410585	2	5	3	2	9	0	5	1	2	10	3	1330.442023	980.3364353	15673.15515	2
014412262	3	9	4	2	9	0	9	1	2	10	3	777.9727957	543.0626611	9193.457442	2
014412833	3	3	2	1	6	0	6	1	1	09	3	2057.701336	1646.646891	25053.06211	2
014413139	1	8	4	1	8	0	1	1	2	02	1	187.5926365	130.7623018	5633.016259	1
014413942	1	5	3	1	9	0	3	2	2	10	2	230.9015035	190.150975	3264.830351	1
014413951	2.78630137	1	1	2	8	0	6	1	2	02	3	1147.895017	845.2569578	15475.04538	2
014414462	4	3	2	2	8	0	9	2	2	02	3	5400.720769	4244.660424	66128.40722	1
014414556	0	5	3	0	6	0	2	2	1	09	1	0	0	0	1
014415085	1	5	3	1	6	0	-9	2	1	09	-9	240.9635963	177.6145169	6194.431974	2
014415423	1	5	3	1	5	0	8	1	1	01	3	215.4432864	167.0268546	6268.421244	1
014415599	3	5	3	1	6	0	8	1	1	09	3	1223.829297	1052.258366	20388.02857	1
014415768	2.539726027	5	3	2	1	1	9	2	3	04	3	937.7926628	726.7968357	19996.81971	1
014415816	2	4	2	1	6	0	7	2	1	09	3	2326.156733	1634.066314	32854.3326	2
014416475	2	5	3	2	9	0	6	2	2	02	3	1499.783498	1128.455944	25052.35768	1
014416514	3	2	1	2	9	0	6	2	2	10	3	959.2934717	727.9938635	13117.48301	1
014416532	3	9	4	2	3	1	9	1	5	06	3	1153.705054	804.0239255	14619.43527	1
014417016	2.452054795	4	2	3	2	1	-9	2	3	06	-9	1556.875894	1187.432889	17491.80239	1
014417034	2	3	2	2	1	1	7	1	3	04	3	1671.914892	1246.977796	28011.82665	1
014417221	2	3	2	2	8	0	7	2	2	02	3	2289.946249	1635.030663	27923.47095	2
014417333	2	5	3	2	8	0	8	1	2	02	3	2856.00085	2349.55981	52962.6318	1
014417436	2	9	4	2	1	1	9	1	3	04	3	3241.295189	2257.637915	45365.91187	1
014418031	1	3	2	1	2	1	7	2	2	05	3	788.7267323	596.9380468	16877.46425	1
014418219	2	5	3	2	9	0	-9	1	2	10	-9	629.3440296	517.8422662	9638.475044	1
014418303	4	4	2	2	9	0	7	1	2	02	3	1477.102449	1052.438364	18832.6476	2
014418394	2	3	2	2	7	0	7	1	2	02	3	3364.715324	2509.47321	49078.209	1
014418572	1.287671233	9	4	2	8	0	9	2	2	02	3	931.5569258	650.251321	8670.458669	1
014419029	1.161643836	4	2	2	2	1	8	2	4	04	3	1838.938543	1446.32014	32306.58845	1
014419364	0.698630137	5	3	2	7	0	6	2	2	02	3	575.1051936	423.7501116	9832.845135	1
014419458	0.328767123	6	3	1	5	0	8	2	1	01	3	214.7038319	170.7912079	3921.777382	1
014419702	3	3	2	4	9	0	8	2	4	10	3	2698.57405	2042.436116	34868.23168	2
014420173	1.369863014	1	1	2	8	0	9	2	2	02	3	1065.708305	769.3000667	19726.8656	1
014420315	1	9	4	1	2	1	8	2	3	05	3	936.8574364	652.7799651	9629.281892	1
014420735	1.783561644	7	3	2	9	0	2	2	2	10	1	1187.522565	945.1819845	12939.42765	1
014420892	1.539726027	3	2	2	2	1	9	2	4	06	3	1122.324136	849.4334137	18820.574	1
014420931	2	3	2	2	8	0	3	1	2	02	2	269.9225914	204.2581319	3528.739129	1
014421312	2	2	1	2	2	1	8	2	6	04	3	1464.200259	1134.917812	21470.61602	1
014421451	1	2	1	1	8	0	8	2	2	07	3	345.0913977	261.8712567	6634.492697	1
014422609	2	3	2	2	1	1	7	1	5	04	3	649.2054442	484.2412534	10243.68929	1
014422908	2	5	3	2	9	0	8	1	2	02	3	1263.110599	1015.429617	25455.04818	1
014423183	2	6	3	2	8	0	9	1	2	02	3	1904.569144	1514.977298	25327.02999	1
014423585	2	2	1	2	2	1	8	1	6	06	3	1305.090108	1021.982187	20926.56447	1
014423615	0.78630137	5	3	1	5	0	8	2	1	01	3	311.1354057	229.3400501	4481.346717	1
014423709	1	5	3	1	2	1	7	2	3	05	3	609.7953201	478.0706181	10069.03667	2
014424032	1.95890411	6	3	2	7	0	8	2	2	02	3	2434.688979	1934.693953	42943.64078	1
014424984	1	8	4	1	5	0	7	1	1	01	3	632.1666199	433.6798496	9632.181453	1
014425486	2.208219178	9	4	1	2	1	6	1	2	05	3	1630.076908	1133.388806	21907.44279	1
014425655	2	3	2	3	2	1	9	2	4	06	3	1817.485926	1297.707696	23467.99976	1
014426018	3	4	2	2	8	0	8	1	2	02	3	2366.114374	1792.477938	37534.54787	1
014426081	1.369863014	4	2	2	9	0	8	2	2	10	3	1899.717917	1425.15971	24595.59472	2
014426595	1	1	1	1	5	0	5	2	1	01	3	1248.983231	919.6487679	22182.02974	2
014426764	1	5	3	1	5	0	8	1	1	01	3	761.7358079	666.7711112	16454.81107	1
014427006	1.454794521	3	2	2	9	0	7	2	2	10	3	990.0824203	749.3647983	12741.00004	1
014428003	3.293150685	2	1	3	8	0	9	2	3	02	3	2127.21703	1665.806366	30924.20615	1
014428021	2	2	1	2	9	0	5	1	2	10	3	501.688808	380.7474771	5809.929848	1
014428227	2.536986301	5	3	2	8	0	7	2	2	02	3	1740.591689	1349.069422	31369.10335	2
014428366	3	9	4	2	2	1	9	1	4	06	3	8039.183746	5598.829204	98066.05508	2
014428852	1.210958904	9	4	2	1	1	9	1	3	04	3	1350.778404	935.0399128	16796.53867	2
014429260	0	8	4	0	6	0	1	2	1	09	1	0	0	0	1
014430211	2	3	2	2	7	0	7	2	2	02	3	1009.704381	764.2153628	18682.40563	1
014430435	2.701369863	1	1	2	1	1	8	2	4	04	3	2264.402264	1596.285342	23828.1975	1
014430510	1	7	3	2	9	0	7	1	2	02	3	418.1409037	332.9862479	5229.021725	1
014430668	2	7	3	1	5	0	9	1	1	01	3	446.2221736	360.2353306	8409.566863	1
014430695	0	9	4	0	7	0	5	2	4	02	2	0	0	0	1
014430707	2	1	1	2	9	0	8	1	2	02	3	1410.698582	1018.364868	21090.48346	1
014430743	1	5	3	1	6	0	7	2	1	09	3	396.3477886	326.2049053	7421.847676	1
014430958	0.78630137	5	3	2	9	0	5	1	2	10	3	427.9405936	352.1632724	7346.623229	2
014431085	1	9	4	1	2	1	7	2	2	05	3	392.2059572	273.3049689	8337.040729	1
014431629	1	1	1	1	5	0	8	1	1	01	3	1801.341457	1300.282709	29900.02701	1
014431713	2	3	2	2	8	0	8	2	2	02	3	2086.641057	1489.85409	32507.50905	1
014431786	2	4	2	2	7	0	6	1	2	02	3	947.0885489	691.9653182	13484.15533	1
014432297	2	5	3	2	8	0	-9	2	2	10	-9	2012.706796	1656.020912	29182.49814	1
014433052	2	9	4	2	9	0	9	2	2	02	3	2991.402709	2083.591079	43276.50548	1
014433276	1	2	1	1	2	1	9	2	4	05	3	736.4916514	558.8498037	14903.03112	1
014433315	3	5	3	2	2	1	9	1	4	06	3	3013.345553	2267.268097	39029.34154	2
014433490	2.293150685	9	4	2	2	1	9	2	4	04	3	700.3315602	488.3818586	9053.437925	1
014434200	1.616438356	7	3	2	7	0	9	1	2	02	3	3854.993711	3068.037133	57358.01389	1
014434264	2	4	2	2	9	0	5	1	2	10	3	1371.617448	981.8444666	18898.9141	2
014434983	0.745205479	4	2	1	3	1	3	1	5	03	1	329.7355631	236.0514525	3470.507268	2
014435104	0	9	4	1	5	0	3	1	1	01	2	0	0	0	1
014435449	1	8	4	1	5	0	9	1	1	01	3	3942.589505	2703.670345	40627.12371	1
014435560	1	8	4	1	5	0	5	2	1	01	3	256.2582908	172.5883675	2701.02246	1
014435609	2	9	4	1	1	1	8	1	2	03	3	727.387127	507.0563959	10815.33059	1
014436204	1	4	2	1	6	0	5	1	1	09	3	282.2879819	212.8337127	5105.174441	1
014436259	3.698630137	5	3	2	8	0	7	2	2	02	3	2819.575709	2185.682538	44167.03706	2
014437153	3	8	4	2	8	0	9	2	2	02	3	2495.626218	1712.067093	27379.9065	1
014437199	2	5	3	2	8	0	9	2	2	02	3	1565.618141	1227.259756	28417.31094	1
014437809	1	5	3	1	6	0	3	2	1	09	2	6.39630896	5.254863596	69.48592195	1
014437911	1.619178082	2	1	2	2	1	8	2	6	04	3	1970.542089	1543.01065	30243.38564	1
014438431	0	6	3	0	6	0	6	2	1	09	3	0	0	0	2
014438721	1	6	3	1	6	0	6	2	1	09	3	1187.384076	944.4035445	21237.58909	1
014438918	3	9	4	3	8	0	9	1	3	08	3	2491.432905	1735.725334	37765.35067	1
014438936	1.698630137	8	4	2	9	0	8	1	2	10	3	1449.106465	1073.19275	22256.71137	1
014439214	2	9	4	1	6	0	9	2	1	09	3	406.8330609	283.4443722	5027.778763	1
014439232	1.780821918	5	3	1	5	0	9	1	1	01	3	3781.852061	3111.123093	49955.25689	1
014439438	4.750684932	8	4	2	9	0	7	1	2	10	3	1083.589608	802.6528285	13138.08555	2
014440126	1	4	2	1	5	0	8	2	1	01	3	304.7132304	239.8618941	3987.794724	1
014440649	3	9	4	2	9	0	7	2	2	10	3	1742.30345	1216.120816	24615.38581	2
014440818	1	8	4	2	9	0	6	1	2	10	3	1187.023232	879.0114144	20827.67559	1
014440975	1.904109589	8	4	3	3	1	8	2	6	06	3	2739.330498	1878.938811	25793.95041	1
014441123	2	9	4	2	8	0	8	1	2	10	3	902.4122088	629.0360263	18291.70076	1
014441431	1.315068493	8	4	2	8	0	9	1	2	02	3	1720.999621	1236.822608	21792.45617	1
014441730	0.539726027	5	3	1	6	0	9	1	1	09	3	321.2581439	249.0201783	4718.309607	1
014442166	1.536986301	9	4	2	2	1	7	1	3	06	3	1020.830729	647.3986117	13611.37182	1
014442689	1	6	3	1	6	0	4	1	1	09	3	601.1510666	478.2671141	8703.04519	2
014443190	1.863013699	3	2	1	4	0	5	1	1	01	3	1086.793059	847.55669	18171.89058	1
014443350	1	3	2	2	2	1	7	2	4	06	3	796.5101661	568.7185212	11663.37804	1
014443574	2.950684932	3	2	3	3	1	9	1	3	08	3	2517.808474	1877.870781	43480.79129	1
014444012	2	4	2	2	8	0	6	2	2	10	3	795.5682582	626.0382648	13090.83297	1
014444142	1.780821918	9	4	2	2	1	9	1	3	06	3	1499.788035	1099.627017	21849.68127	1
014444179	1.950684932	3	2	2	1	1	9	2	3	04	3	1140.902762	814.642461	16180.3927	1
014444517	3	6	3	2	8	0	9	1	2	02	3	847.2156519	674.2244174	14891.69874	1
014444544	1	2	1	1	5	0	3	2	1	09	2	908.4615086	711.38312	11908.83821	1
014445167	2	9	4	2	9	0	9	1	2	10	3	922.0713582	642.3632802	12696.03822	1
014445215	4	1	1	4	1	1	9	1	5	04	3	3554.154896	2527.524774	37784.50319	1
014445587	3	5	3	2	9	0	8	1	2	02	3	345.0528433	283.9321931	4770.515108	1
014446191	2	4	2	2	7	0	8	2	2	02	3	1450.498528	1038.266087	35703.62031	1
014446557	3	6	3	2	9	0	9	1	2	10	3	1423.136672	1108.690516	26237.68503	1
014446650	0.534246575	1	1	1	5	0	6	1	1	01	3	464.4206366	327.3801983	6893.413823	1
014446780	2	6	3	2	8	0	8	1	2	10	3	2305.590251	1833.801212	34082.34379	1
014447161	0.616438356	5	3	1	5	0	4	1	1	01	3	270.3078705	236.646109	6133.409498	2
014447853	1.865753425	1	1	2	7	0	2	2	2	02	1	983.6358995	710.0859285	16192.97289	1
014448748	1	9	4	1	8	0	3	2	2	10	2	712.3116839	497.2145009	6380.011806	1
014448869	1	4	2	1	6	0	2	2	1	09	1	2312.88716	1624.69226	38688.63849	2
